,domain,path,label,length,url_length,redirection,character_@,dots_in_host_name,dots_in_path,keyword,hyphen
20969,paigemduke.com,wp-admin/Validate/mail.htm?cmd,bad,45,0,0,0,0,0,0,0
20970,ernestopietrantonio.it,/wp-content/uploads/2011/11/zukask/zukask/boi/authentication1.htm,bad,88,1,1,0,0,0,0,0
20971,253.93.233.72.static.reverse.ltdomains.com,admin/modules/webshell/1ebcf197a82034d5f1f8f261b65b0f41243cfc08b2098837c7b3681e0b/sq1/sq/,bad,132,1,0,0,1,0,0,0
20972,uic.edu,depts/lib/specialcoll/services/rjd/findingaids/JParkerf.html,good,68,1,0,0,0,0,0,0
20973,infinixlinux.com,linuxmode/cp.php?m=login,bad,41,0,0,0,0,0,0,0
20974,lacajaverde.com,wp-content/themes/update_ik/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=abuse@hospitalityresourcenetwork.com,bad,148,1,0,1,0,0,0,0
20975,hardcoremetal.biz,?q=DOGSEX+PRIVAT&t=1&d=1&r=1&a=1&u=1&x1=1,good,59,2,0,0,0,0,0,0
20976,motionempire.com,Watch_Inside_Im_Dancing_-2004-_Movie_Online_for_Free_3196.html,good,79,1,0,0,0,0,0,0
20977,butaca13.com.ar,peliculas.php?t=%20J,good,36,0,0,0,0,0,0,0
20978,epa.gov,ttn/naaqs/ozone/areas/plant/wv/pl49820x.htm,good,51,2,0,0,0,0,0,0
20979,patriotcollege.com,3020aaf5d82207a19a5577c4cc514025/www.credit-agricole.fr-secure-vos-information-id5e40rg48erg5erg5e4e5th4ry4yukyu8tg4f8/information.php,bad,153,1,0,0,0,1,0,0
20980,albanyny.org,Government/CityOfficials/CommonCouncil/CommonCouncilBios/FaheyBio.aspx,good,83,1,0,0,0,0,0,0
20981,veoox.com,tags/cup.html,good,23,0,0,0,0,0,0,0
20982,fullcirclefund.org,ellabakercenter.php,good,38,0,0,0,0,0,0,0
20983,psychocydd.co.uk,details.php?id=a492db57a8bc8067cd14e4bfb9032b27e27b1adf,good,72,1,0,0,0,0,0,0
20984,sonajp.com,g76ub76,bad,18,0,0,0,0,0,0,0
20985,afpwpmwdoq.info,php/upload.php,bad,30,0,0,0,0,0,0,0
20986,en.wikipedia.org,wiki/King_Khan_(musician),good,42,0,0,0,0,0,0,0
20987,english.turkcebilgi.com,Sagwa%2c+the+Chinese+Siamese+Cat,good,56,2,0,0,0,0,0,0
20988,mefealo.net,rss/feed/stream,bad,27,0,0,0,0,0,0,0
20989,manta.com,ic/mt6h6sf/ca/societe-des-casino-du-quebec-inc-la,good,59,2,0,0,0,0,0,0
20990,duquette.org,ENGLISH/Database/dat40.htm,good,39,0,0,0,0,0,0,0
20991,www.doctorsalomonlopez.com,web/htt/login/free/login/login.php?free=_login-run&amp;,bad,82,1,0,0,0,0,0,0
20992,wpafilmlibrary.com,detail/baseball_belles_chorus_girls_have_a_game_of_baseball_under_the_guidance_of_ernest_truex/e5922428-305b-8691-38b1-c26eceb414d8.html,good,155,1,0,0,0,0,0,0
20993,vaniercollege.qc.ca,audiovisual/slideshow/slideshow114/awards03.html,good,68,1,0,0,0,0,0,0
20994,localfinancial.net,michigan/reed-city/kenda-dieson-54033.html,good,61,2,0,0,0,0,0,0
20995,borderspot.net,d56sc1d56scd56sc1.php?ini=v22mnge1qdt7ctuxua1eera9a7tndyy1bibahn1xix9udl,bad,87,1,0,0,0,0,0,0
20996,isfdb.org,cgi-bin/ea.cgi?Anthony_Boucher,good,40,0,0,0,0,0,0,0
20997,www.washingtonpost.com,wp-dyn/content/discussion/2006/06/14/DI2006061402086.html,good,80,1,0,0,0,0,0,0
20998,sing365.com,music/lyric.nsf/Slaves-On-Dope-albums/AEB2AA0F54250DFC48256C7800277E87,good,82,1,0,0,0,0,0,0
20999,imdb.com,name/nm0001614/,good,24,0,0,0,0,0,0,0
21000,s70.n57.n84.n66.static.myhostcenter.com,docs/Auto/Atendimento/5BBROPI6S3,bad,72,1,0,0,1,0,0,0
21001,en.wikipedia.org,wiki/James_J._Jeffries,good,39,0,0,0,0,0,0,0
21002,youtube.com,watch?v=ozEuXchSQfY,good,31,0,0,0,0,0,0,0
21003,whosdatedwho.com,tpx_3459/malcolm-jamal-warner/,good,47,2,0,0,0,0,0,0
21004,torranceartmuseumblog.blogspot.com,,good,35,0,0,0,0,0,0,0
21005,answers.com,topic/fifi-d-orsay,good,30,0,0,0,0,0,0,0
21006,youtube.com,watch?v=5ifEP1eMmNU,good,31,0,0,0,0,0,0,0
21007,dailymotion.com,video/x3i2bi_british-bulldogs-vs-fabulous-rougea_sport,good,70,1,0,0,0,0,0,0
21008,youtube.com,watch?v=-qumJnGvbms,good,31,0,0,0,0,0,0,0
21009,darkville.com,,good,14,0,0,0,0,0,0,0
21010,ztipptops.org,pCntrlde/webscr_prim.php?sdr01=a2FyaW4ucmFtc2Jyb2NrQHQtb25saW5lLmRl,bad,81,1,0,0,0,0,0,0
21011,caughtonset.com,category/moonrise-kingdom/,good,42,0,0,0,0,0,0,0
21012,facebook.com,viarailcanada?sk=wall&filter=2,good,43,0,0,0,0,0,0,0
21013,the-sporting-blog.com,aberdeen-east-fife-live-stream-20-09-2011/,good,64,2,0,0,0,0,0,1
21014,chesnay.homestead.com,files/ChesnayF-o/ui04.htm,good,47,2,0,0,0,0,0,0
21015,oac.cdlib.org,findaid/ark:/13030/kt4489n6tk,good,43,0,0,0,0,0,0,0
21016,dinobravo.dj,,good,13,0,0,0,0,0,0,0
21017,stephaniesilvers.com,wp-content/laurz/step1.php?National-Australia-Bank902510Account-Verification-Process1266,bad,109,1,0,0,0,0,0,0
21018,blockbuster.com,catalog/all/persons/o,good,37,0,0,0,0,0,0,0
21019,horse-artist.com,,good,17,0,0,0,0,0,0,0
21020,sapecom.servik.net,playhouse-disney/,good,36,0,0,0,0,0,0,0
21021,jcnnhs.com,js,bad,13,0,0,0,0,0,0,0
21022,city-data.com,city/Lincoln-California.html,good,42,0,0,0,0,0,0,0
21023,1.234.31.153,mii/fird.gif,bad,25,0,0,0,0,0,0,0
21024,lensstrap.com,tmps/freemobile.fr/4da6591ad7105675ee5e0b996cf32b7c/d8be7ea6f6747dc5acbb6af457f0145b/,bad,99,1,0,0,0,0,0,0
21025,nationmaster.com,graph/hea_bir_rat_cru_per_1000_peo-crude-per-1-000-people&date=1960,good,84,1,0,0,0,0,0,0
21026,avalonguitars.com,guitars/a25.php,good,33,0,0,0,0,0,0,0
21027,kovac-trade.com,hfvg623,bad,23,0,0,0,0,0,0,0
21028,mahalo.com,macy-gray/,good,21,0,0,0,0,0,0,0
21029,rottentomatoes.com,m/far_from_heaven/,good,37,0,0,0,0,0,0,0
21030,vrbo.com,300570,good,15,0,0,0,0,0,0,0
21031,akademistcicek.com,54JHbjgcDLG,bad,30,0,0,0,0,0,0,0
21032,tvguide.com,celebrities/christian-duguay/182138,good,47,2,0,0,0,0,0,0
21033,ase-supply.com,category_s/81.htm,good,32,0,0,0,0,0,0,0
21034,associatedcontent.com,article/335797/painkiller_black_pc_video_game_review.html,good,79,1,0,0,0,0,0,0
21035,captiuasque.trucksbyswat.com,19y7f9dqhz.php\nwww.pthfinanz.at/team-und-filialen.html,bad,84,1,0,0,0,1,0,0
21036,1blueplanet.com,world_time_zones/central_america_time_zones.html,good,64,2,0,0,0,0,0,0
21037,docstoc.com,docs/62115315/Albright-Information,good,46,2,0,0,0,0,0,0
21038,worldtennismagazine.com,archives/3455,good,37,0,0,0,0,0,0,0
21039,rvc.ac.uk,About/VetSchools.cfm,good,30,0,0,0,0,0,0,0
21040,ramgopalshastri.com,t76f3g,bad,26,0,0,0,0,0,0,0
21041,youtube.com,watch?v=4uzl57TLqbc,good,31,0,0,0,0,0,0,0
21042,halloweencostumes.com,marilyn-monroe-costumes.html,good,50,2,0,0,0,0,0,0
21043,prodigy-sports.com,js/admin/docs/,bad,33,0,0,0,0,0,0,0
21044,forstmog.de,nr8e7,bad,17,0,0,0,0,0,0,0
21045,comicvine.com,rebekah-isaacs/26-54071/,good,38,0,0,0,0,0,0,0
21046,aroundtheice.wordpress.com,,good,27,0,0,0,0,0,0,0
21047,en.wikipedia.org,wiki/Juli%C3%A1n_de_Guzm%C3%A1n,good,48,2,0,0,0,0,0,0
21048,coengr.co.allen.oh.us,Shawnee_Trustees.html,good,43,0,0,0,1,0,0,0
21049,mypage.direct.ca,w/writer/clients.html,good,38,0,0,0,0,0,0,0
21050,www.orchidealito.it,aw7v0,bad,25,0,0,0,0,0,0,0
21051,cduniverse.com,productinfo.asp?pid=7716999,good,42,0,0,0,0,0,0,0
21052,facebook.com,people/Donald-Ballard/807323857,good,44,0,0,0,0,0,0,0
21053,abclala.com,r2kvg,bad,17,0,0,0,0,0,0,0
21054,facebook.com,pages/Aquila-Racing-Cars/25421923893,good,49,2,0,0,0,0,0,0
21055,flights.expedia.com,Flights_tfaOLAS_DMCI.htm,good,44,0,0,0,0,0,0,0
21056,klinkhoff.com,canadian-artist/Prudence-Heward,good,45,0,0,0,0,0,0,0
21057,disneydreaming.com,2011/11/07/walt-disney-studios-home-entertainment-blu-ray-3d-releases-november-8-2011/,good,105,1,0,0,0,0,0,0
21058,absoluteastronomy.com,topics/Berkshire_Athenaeum,good,48,2,0,0,0,0,0,0
21059,en.wikipedia.org,wiki/Jack_Smith_(film_director),good,48,2,0,0,0,0,0,0
21060,flixster.com,actor/bill-hicks,good,29,0,0,0,0,0,0,0
21061,supportconnectw.ca.com,public/enews/vse/index.asp,good,49,2,0,0,0,0,0,0
21062,pastehtml.com,view/bbkmn8a57.html,bad,33,0,0,0,0,0,0,0
21063,fr.arangbriket.com,pagedoc/1448e40e493ef89b3967e6fd364bfc27/,bad,60,2,0,0,0,0,0,0
21064,cbc.ca,connect/2010/05/asian-canadian-please.html,good,49,2,0,0,0,0,0,0
21065,cyndislist.com,births/canada/,good,29,0,0,0,0,0,0,0
21066,researchweb.watson.ibm.com,tts/,good,31,0,0,0,0,0,0,0
21067,youtube.com,watch?v=e_XVLIAx3VQ,good,31,0,0,0,0,0,0,0
21068,www.kingsportclub.com,js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad,79,1,0,0,0,1,0,0
21069,recordnerd.com,lists/depinguin/,good,31,0,0,0,0,0,0,0
21070,attackspam.com,verifica/it/,bad,27,0,0,0,0,0,0,0
21071,vintagecardprices.com,set-profile/2178/1911-Imperial-Tobacco-Co-Hockey-Card-Value-Prices.htm,good,92,1,0,0,0,0,0,0
21072,mundorecords.cl,web/wp-includes/data/ef00c15f00e2b1fa78ce3f4bbd27324f/,bad,70,1,0,0,0,0,0,0
21073,peterleejobstoday.co.uk,?WT.srch=1&WT.mcd=26_PPC_SR,good,51,2,0,0,0,0,0,0
21074,youtube.com,watch?v=Q6om_F4I3T0,good,31,0,0,0,0,0,0,0
21075,twitvid.com,ZHLZJ,good,17,0,0,0,0,0,0,0
21076,sso7.com,shows/Scooby-Doo-Mystery-Incorporated,good,46,2,0,0,0,0,0,0
21077,bkumskmtelektrisiteit.officeindustrialbroker.com,?xHiNdbSULxnLD4U=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weOMA5H_5KUQbM42lnyzLRBJswulUDT62RXzOoUAV8StRgY0Q,bad,224,1,0,0,0,0,0,0
21078,citizendia.org,Hardcore_wrestling,good,33,0,0,0,0,0,0,0
21079,sansookungfu.com,JackSera.html,good,30,0,0,0,0,0,0,0
21080,dfl210.ru,,bad,10,0,0,0,0,0,0,0
21081,amazon.com,Distant-Mirror-Calamitous-14th-Century/product-reviews/0345349571,good,76,1,0,0,0,0,0,0
21082,rankedcaut.ru,gate.php,bad,22,0,0,0,0,0,0,0
21083,alaynagider.blogcu.com,,bad,23,0,0,0,0,0,0,0
21084,brokencontrollers.com,scott-tucker-is-better-species-van-driver-t33122466.php,good,77,1,0,0,0,0,0,0
21085,imdb.com,title/tt1848902/,good,25,0,0,0,0,0,0,0
21086,people.famouswhy.com,lonny_chapman/,good,35,0,0,0,0,0,0,0
21087,flixster.com,actor/queenie-smith,good,32,0,0,0,0,0,0,0
21088,85.93.177.135:443,None,bad,17,0,0,0,0,0,0,0
21089,deanstum.com,z9opr,bad,18,0,0,0,0,0,0,0
21090,sportsfanshopdeals.com,ncaa-kansas-jayhawks-shot-glass-set/,good,59,2,0,0,0,0,0,0
21091,archives.gov,publications/finding-aids/maps/tx.html,good,51,2,0,0,0,0,0,0
21092,mapquest.com,maps?cat=Caldecott+Tunnel&city=Orinda&state=CA&country=US,good,70,1,0,0,0,0,0,0
21093,us.battle.net.oous.asia,login/en/,bad,33,0,0,0,1,0,0,0
21094,raspberrypishop.ru,system/logs/81.exe,bad,37,0,0,0,0,0,0,0
21095,www.asaapplications.com,xmleditor.aspx,good,38,0,0,0,0,0,0,0
21096,mgsmedia.ru,rss/feed/stream,bad,27,0,0,0,0,0,0,0
21097,picobong.com,www.redirect.com.htm,bad,33,0,0,0,0,1,0,0
21098,newsalbum.com,Topic/Basketball/,good,31,0,0,0,0,0,0,0
21099,pastehtml.com,view/bb4pwahsk.html,bad,33,0,0,0,0,0,0,0
21100,gigsalad.com,tom_myers_fallston,good,31,0,0,0,0,0,0,0
21101,www.msnbc.msn.com,?id=3475953,good,29,0,0,0,0,0,0,0
21102,last.fm,music/Heroes%2B%2526%2BVillains,good,39,0,0,0,0,0,0,0
21103,pktube.onepakistan.com,SAUCILLO/,good,32,0,0,0,0,0,0,0
21104,ethnos.com.br,dptn/access_limited.html,bad,38,0,0,0,0,0,0,0
21105,last.fm,music/Menace+Ruine,good,26,0,0,0,0,0,0,0
21106,en.wikipedia.org,wiki/Russell_Bowie,good,35,0,0,0,0,0,0,0
21107,filepie.us,?title=New_York_City,good,31,0,0,0,0,0,0,0
21108,33173.com,87yfhc,bad,16,0,0,0,0,0,0,0
21109,whosdatedwho.com,sections/celebrities/first-name/Dana,good,53,2,0,0,0,0,0,0
21110,xbox360.ign.com,objects/815/815933.html,good,39,0,0,0,0,0,0,0
21111,rivals.yahoo.com,clemson/football/recruiting/player-Corey-Crawford-87148,good,72,1,0,0,0,0,0,0
21112,www.hospitalsanfelix.gov.co,includes/GbPlugin/,bad,46,2,0,0,0,0,0,0
21113,69.61.11.216,ikpmpue,bad,20,0,0,0,0,0,0,0
21114,antony-thomas.com,,good,18,0,0,0,0,0,0,0
21115,bestguidetravel.com,wp-content/plugins/telekom/telekom_deutschland_gmbh,bad,71,1,0,0,0,0,0,0
21116,home.comcast.net,~macullar/453650344541fa3640b8dfba9cf6ea9.html,bad,63,2,0,0,0,0,0,0
21117,kickboxing.cba.pl,09y7gnninj,bad,28,0,0,0,0,0,0,0
21118,celebrity-gossip.net,gabriel-aubry/story,good,40,0,0,0,0,0,0,0
21119,fangraphs.com,blogs/index.php/team-preview-kansas-city-royals/,good,62,2,0,0,0,0,0,0
21120,www.angelfire.com,rpg2/vbgameprogrammer/index.html,good,50,2,0,0,0,0,0,0
21121,uk-transcriptions.accessgenealogy.com,Boswell%20Births.htm,good,58,2,0,0,0,0,0,0
21122,answers.com,topic/pulse-ultra-2,good,31,0,0,0,0,0,0,0
21123,triathlon.is,wp-admin/includes/ozor/index.php?randinboxlightaspxn.1774256418,bad,76,1,0,0,0,0,0,0
21124,librarything.com,work/2990767,good,29,0,0,0,0,0,0,0
21125,videosurf.com,chris-makepeace-33180,good,35,0,0,0,0,0,0,0
21126,paulasalamanca.com,g7cberv,bad,26,0,0,0,0,0,0,0
21127,ebook30.com,science/mathematics/329954/integrals-of-bessel-functions-by-yudell-l-luke.html,good,90,1,0,0,0,0,0,0
21128,imobil-lfree.com,FR/Moncompte/093574543787468338946283/f7ed8/b28db/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=utf-8,bad,178,1,0,0,0,0,0,0
21129,htfr.com,p/317667/yamaha_audiogram_3_usb_audio_interface,good,56,2,0,0,0,0,0,0
21130,absoluteastronomy.com,topics/Robert_Augustus_Sweeney,good,52,2,0,0,0,0,0,0
21131,www.insystem.com,rbp/,good,21,0,0,0,0,0,0,0
21132,www.chesscorner.com,worldchamps/botvinnik/botvinnik.htm,good,55,2,0,0,0,0,0,0
21133,montreal-travelguide.com,hochelaga-maisonneuve/Montreal-Tower-Olympic-Park/,good,75,1,0,0,0,0,0,0
21134,glamourgirlsofthesilverscreen.com,show/389/Dolores+Michaels/index.html,good,70,1,0,0,0,0,0,0
21135,bleacherreport.com,articles/814775-philadelphia-phillies-why-john-mayberry-jr-should-bat-cleanup-every-day,good,106,1,0,0,0,0,0,0
21136,urbandictionary.com,define.php?term=Jeff%20Sigworth,good,51,2,0,0,0,0,0,0
21137,37.139.30.95,upload/_dispatch.php,bad,33,0,0,0,0,0,0,0
21138,pg4pszczyna.edu.pl,config/config.asp,bad,36,0,0,0,0,0,0,0
21139,portaldacopa.armfree.ru,portal.html,bad,35,0,0,0,0,0,0,0
21140,hgmedical.ro,sneensn/sneensn/sneensn/products/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,bad,108,1,0,0,0,0,0,0
21141,worthpoint.com,worthopedia/look-vintage-bozak-cma10-2dl-stereo-73996670,good,71,1,0,0,0,0,0,0
21142,sportsillustrated.cnn.com,vault/cover/featured/9195/index.htm,good,61,2,0,0,0,0,0,0
21143,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com,.vbv/bebb0297a49849066e4226b55ee07f58/6e567734ad39550dfcc7a0f2e496a046/webscr.php?cmd=_login-run&,bad,181,1,0,0,1,0,1,0
21144,amazon.com,Raphael-Pierluigi-Vecchi/dp/0789207702,good,49,2,0,0,0,0,0,0
21145,trulia.com,property-sitemap/CA/Atwater/95301/Station_Avenue/,good,60,2,0,0,0,0,0,0
21146,zarsa.ir,mpjoevc,bad,16,0,0,0,0,0,0,0
21147,website.informer.com,tou.tv,good,27,0,0,0,0,0,0,0
21148,'gilgalweekly.in,wp-content/themes/twentyten/Remax/Secure Login.html',bad,69,1,0,0,0,0,0,0
21149,canoe.ca,SlamWrestlingChats/may1_rougeau.html,good,45,0,0,0,0,0,0,0
21150,britannica.com,EBchecked/topic/91966/Canadian-National-Railway-Company-CN,good,73,1,0,0,0,0,0,0
21151,visonls.cwsurf.de,onlins.php,bad,28,0,0,0,0,0,0,0
21152,amazon.com,Farce-Penguins-Jason-Alexander/dp/B000U7CZ3I,good,55,2,0,0,0,0,0,0
21153,salutsunderland.com,2011/09/the-stoke-city-who-are-you-a-certain-swagger/,good,73,1,0,0,0,0,0,0
21154,members.optushome.com.au,intaemul/Emul7094.htm,good,46,2,0,0,0,0,0,0
21155,groups.yahoo.com,group/AxisandAlliesJapan/,good,42,0,0,0,0,0,0,0
21156,mylife.com,sondra-peterson,good,26,0,0,0,0,0,0,0
21157,tomshardware.com,forum/71487-35-lousy-system-halt,good,49,2,0,0,0,0,0,0
21158,flixster.com,actor/xavier-dolantadros,good,37,0,0,0,0,0,0,0
21159,rexsoleil.blogspot.com,,good,23,0,0,0,0,0,0,0
21160,wattention.com,trip-to-japan/okinawa/okinawa-remote-islands/miyako-island,good,73,1,0,0,0,0,0,0
21161,vkt-rus.com,ylnsp9,bad,18,0,0,0,0,0,0,0
21162,jamesotteson.com,,good,17,0,0,0,0,0,0,0
21163,www.estopsmoking.org,isgreal.com/bin/auction.properties/index.php,bad,65,1,0,0,0,1,0,0
21164,crossefreitas.com.br,admin/kcfinder/upload/files/secure-dropbox/document/,bad,73,1,0,0,0,0,0,0
21165,iticketing.com,tennis/match/Rogers_AT&T_Cup_Tennis_tickets.htm,good,62,2,0,0,0,0,0,0
21166,oldenzaal4.nl,smilies/USAA/ntasa/,bad,33,0,0,0,0,0,0,0
21167,hr.uconn.edu,,good,13,0,0,0,0,0,0,0
21168,beatzindustry.com,music/images/MailboxFUD/home/index.php?email=abuse@syws.com,bad,77,1,0,1,0,0,0,0
21169,rottentomatoes.com,celebrity/albert_s_ruddy/,good,44,0,0,0,0,0,0,0
21170,www.orgnet.com,netindustry.html,good,31,0,0,0,0,0,0,0
21171,oursportscentral.com,services/releases/?id=4030191,good,50,2,0,0,0,0,0,0
21172,6i3cb6owitcouepv.mywa2pay.com,img/flags/us.png,bad,46,2,0,0,0,0,0,0
21173,koguciuk.pl,d8usfpameg,bad,22,0,0,0,0,0,0,0
21174,juniorhockey.com,news/news_detail.php?news_id=74285,good,51,2,0,0,0,0,0,0
21175,sportsagentblog.com,2010/04/07/2010-wnba-draft-prospects-tyra-grant-and-alexis-gray-lawson/,good,91,1,0,0,0,0,0,0
21176,home.clear.net.nz,pages/shield/,good,31,0,0,0,0,0,0,0
21177,en.wikipedia.org,wiki/Layne_Staley:_Angry_Chair,good,47,2,0,0,0,0,0,0
21178,boards.ancestry.com,SearchResults.aspx?dir=forward&sortKey=CIAAIf0A7R9b&pOff=2&db=mb&ti=0&gss=nfwylf&rank=0&adv=show&_88000003=leland&gskw=leland&hc=50,good,151,1,0,0,0,0,0,0
21179,sportsillustrated.cnn.com,soccer/mls/stats/2000/stats.99mlsatt.html,good,67,1,0,0,0,0,0,0
21180,en.wikipedia.org,wiki/Barry_Winchell,good,36,0,0,0,0,0,0,0
21181,5gig.com,ucm-multipurpose-building-venues-26511,good,47,2,0,0,0,0,0,0
21182,territorioscuola.com,wikipedia/en.wikipedia.php?title=Wikipedia:Articles_for_creation/2006-05-14,good,96,1,0,0,0,0,0,0
21183,tvbythenumbers.zap2it.com,2011/10/31/netflix-and-disney-abc-television-group-announce-extension-of-existing-licensing-agreement-to-stream-tv-shows/109016/,good,154,1,0,0,0,0,0,0
21184,alhadbaa.org,GoogleDrive/index.php,bad,34,0,0,0,0,0,0,0
21185,www.nationjob.com,engineering,good,29,0,0,0,0,0,0,0
21186,www.qt-handle.com,agb/,bad,22,0,0,0,0,0,0,0
21187,onlineradio2.com,listen/La_Kalle_993,good,36,0,0,0,0,0,0,0
21188,yellowpages.ca,search/si/1/Forget-Claude-Inc-Rona/St-Jovite,good,59,2,0,0,0,0,0,0
21189,jazzdisco.org,chick-corea/catalog/album-index/,good,46,2,0,0,0,0,0,0
21190,us.battle.net.account-us.net,battle_net_account.php?app=bam&ref=us.battle.net/account/management/index.xml,bad,106,1,0,0,1,1,0,0
21191,bankruptcycanada.com,blog/student-loans-bill-to-reduce-the-10-year-wait/,good,72,1,0,0,0,0,0,0
21192,imdb.com,title/tt0280949/,good,25,0,0,0,0,0,0,0
21193,itunes-signup.performancehorizon.com,signup/en/itunes/,bad,54,2,0,0,0,0,0,0
21194,tools.ietf.org,html/rfc2438,good,27,0,0,0,0,0,0,0
21195,itunes.apple.com,us/podcast/inside-the-huddle/id396901540,good,57,2,0,0,0,0,0,0
21196,www.pcesoft.com,iq2000.html,good,27,0,0,0,0,0,0,0
21197,123people.ca,s/joanne+corbeil,good,29,0,0,0,0,0,0,0
21198,ashleydawn.gonetoosoon.org,,good,27,0,0,0,0,0,0,0
21199,baseballlibrary.com,ballplayers/player.php?name=Lou_DiMuro,good,58,2,0,0,0,0,0,0
21200,madduxsports.com,nfl-ats-2004.html,good,34,0,0,0,0,0,0,0
21201,webdav1.storegate.com,jiwoku375/home/jiwoku375,bad,46,2,0,0,0,0,0,0
21202,goodreads.com,author/list/2130.Gordon_Korman,good,44,0,0,0,0,0,0,0
21203,www.gammadyne.com,cmdline.htm,good,29,0,0,0,0,0,0,0
21204,cafebabyboomers.com,poll_data/raiders-schedule-for-2009.html,good,60,2,0,0,0,0,0,0
21205,www.aloncapital.com,media/system/js/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/loa/,bad,117,1,0,0,0,0,0,0
21206,shaanindian.com,,good,16,0,0,0,0,0,0,0
21207,boxrec.com,list_bouts.php?human_id=208432&cat=boxer,good,51,2,0,0,0,0,0,0
21208,linkedin.com,in/geoffkelley,good,27,0,0,0,0,0,0,0
21209,johnkvintageguitars.homestead.com,Thor.html,good,43,0,0,0,0,0,0,0
21210,med-global-fox.com,,bad,19,0,0,0,0,0,0,1
21211,puchipuchivirus.com,878hf33f34f,bad,31,0,0,0,0,0,0,0
21212,waterandlandman.com,lister.php5?BOW=Boardman+River&VIEW_BEDROOMS=true&VIEW_BATHROOMS=true,good,89,1,0,0,0,0,0,0
21213,web2.acbl.org,tournaments/results/2006/12/0612058.htm,good,53,2,0,0,0,0,0,0
21214,www.rain.org,~da5e/mjmid.html,good,29,0,0,0,0,0,0,0
21215,7zp26.ufh7.com,de/?YnJhd29AZ280bW9yZS5kZQ=Message-ID:,bad,53,2,0,0,0,0,0,0
21216,en.wikipedia.org,wiki/Christopher_Willits,good,41,0,0,0,0,0,0,0
21217,yellowpages.ca,bus/Quebec/Dorion/Jean-Coutu-Pharmacie-affiliee/6599932.html,good,75,1,0,0,0,0,0,0
21218,bis.org,about/factcpss.htm,good,26,0,0,0,0,0,0,0
21219,www.gc.edu,gc/Culinary_Arts.asp?SnID=517480990,good,46,2,0,0,0,0,0,0
21220,spoke.com,info/pEXsdVZ/FrankRosales,good,35,0,0,0,0,0,0,0
21221,famous.famoustattoos.net,booking/read?page=120&ysqaux=ZJRWYZFTYdspwzffvaxjR25YJX0rngGx,bad,86,1,0,0,0,0,0,0
21222,youtube.com,watch?v=pHyiVRY1OiY,good,31,0,0,0,0,0,0,0
21223,fortefenix.com.br,resources/locale/pt_BR/BR/index.html,bad,54,2,0,0,0,0,0,0
21224,en.wikipedia.org,wiki/Mike_Krushelnyski,good,39,0,0,0,0,0,0,0
21225,facebook.com,hughes.curtis,good,26,0,0,0,0,0,0,0
21226,meetup.com,filmind-254/,good,23,0,0,0,0,0,0,0
21227,twitter.com,TacoBellCanada,good,26,0,0,0,0,0,0,0
21228,gmcamino.com,components/com_banners/filewords/verification.php,bad,62,2,0,0,0,0,0,0
21229,wiki.answers.com,Q/Are_Caitlin_Yankowskas_and_John_Coughlin_dating,good,66,1,0,0,0,0,0,0
21230,croonet.com,start/P_MjU4MjMwMQ%3D%3D/,good,37,0,0,0,0,0,0,0
21231,people.famouswhy.com,boss_bailey/,good,33,0,0,0,0,0,0,0
21232,manta.com,c/mmjj3lr/litl-steps-pre-school,good,41,0,0,0,0,0,0,0
21233,nme.com,artists/paul-henning,good,28,0,0,0,0,0,0,0
21234,www.chinanaturalproduct.com,Sweeteners.htm,good,42,0,0,0,0,0,0,0
21235,en.wikipedia.org,wiki/Ray_Lamanno,good,33,0,0,0,0,0,0,0
21236,homethinking.com,Menard-Realtors-in-Texas.html,good,46,2,0,0,0,0,0,0
21237,en.wikipedia.org,wiki/Damphousse,good,32,0,0,0,0,0,0,0
21238,youtube.com,watch?v=-Ht_qSBtmis,good,31,0,0,0,0,0,0,0
21239,www.devx.com,xml/Article/15618/,good,31,0,0,0,0,0,0,0
21240,www.topix.com,business/auto-parts,good,33,0,0,0,0,0,0,0
21241,mobiliablog.com.au,loipdfviewline/clients/index.html,bad,52,2,0,0,0,0,0,0
21242,fanpix.net,gallery/mackenzie-firgens-pictures.htm,good,49,2,0,0,0,0,0,0
21243,iitee.net,includes/y/JbbA7H.php-1462817812-1-2756b9fd32f3544e072452a44bb84ff92756b9fd32f3544e072452a44bb84ff92756b9fd32f3544e072452a44bb84ff9-abuse@yahoo.com.com.php,bad,165,1,0,1,0,1,0,0
21244,cac.mcgill.ca,campus/buildings/Macdonald_Engineering.html,good,57,2,0,0,0,0,0,0
21245,mercylounge.com,calendar/venue/mercy/2010/05/24/thee-silver-mt-zion-memorial-orchestra/,good,87,1,0,0,0,0,0,0
